QTD,ID_PLANO_CONTA,PLANO_CONTA,TOTAL_MES,ANO,MES,CODIGOSELO,IDCARTORIO,COMARCA
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3494.85,2026,01,C1,28,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3454.74,2026,01,C9,49,7
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3393.9,2026,01,F8,102,15
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3293.17,2026,01,G7,78,19
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3284.29,2026,01,G2,106,17
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3166.56,2026,01,D2,73,10
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3060.96,2026,01,I2,129,16
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3015.61,2026,01,K4,150,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,2942.01,2026,01,B7,23,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,2727.82,2026,01,L9,189,9
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,2620.16,2026,01,A4,4,17
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,2588.22,2026,01,I8,59,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,2510.48,2026,01,H5,44,6
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,2430.22,2026,01,E5,68,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,2424.71,2026,01,G9,136,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,2379.99,2026,01,C8,48,7
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,2331.48,2026,01,H2,113,3
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,2313.04,2026,01,B9,115,21
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,2075.52,2026,01,A7,57,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,2029.98,2026,01,I3,130,16
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,2027.65,2026,01,M0,190,2
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1809.71,2026,01,J2,138,23
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,1712.6,2026,01,A5,135,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,1683.97,2026,01,A6,33,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1657.67,2026,01,K8,154,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1632.47,2026,01,D9,82,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1548.27,2026,01,C0,27,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1498.7,2026,01,I0,119,20
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,1495.07,2026,01,G1,105,17
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,1449.7,2026,01,D3,75,10
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1431.62,2026,01,H7,117,8
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1406.81,2026,01,H4,114,3
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1349.08,2026,01,L6,159,23
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1331.83,2026,01,L2,157,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1185.31,2026,01,B8,24,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1145.88,2026,01,G4,108,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1136.41,2026,01,E7,74,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1075.82,2026,01,I9,112,3
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1059.86,2026,01,A3,60,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,1048.24,2026,01,C6,37,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,999.16,2026,01,I4,128,16
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,988.52,2026,01,H3,126,22
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,862.66,2026,01,J5,127,22
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,805.37,2026,01,D5,77,24
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,778.08,2026,01,I1,120,20
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,708.04,2026,01,E1,86,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,657.08,2026,01,F3,96,15
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,647,2026,01,H1,3,18
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,611.04,2026,01,D1,69,6
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,600,2026,01,L3,161,13
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,563.22,2026,01,F2,94,14
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,517.99,2026,01,J6,83,11
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,504,2026,01,D0,134,7
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,456.17,2026,01,G0,104,15
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,423.12,2026,01,F5,99,14
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,416.26,2026,01,B4,64,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,412.04,2026,01,J4,25,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,396.06,2026,01,F4,97,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,357.9,2026,01,B2,63,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,353.08,2026,01,C7,41,5
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,325.5,2026,01,K9,163,6
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,318.78,2026,01,G5,109,17
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,309.28,2026,01,B1,62,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,261.04,2026,01,J3,93,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,192.6,2026,01,L5,162,15
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,182.16,2026,01,L8,183,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,136.62,2026,01,I6,125,18
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,121.44,2026,01,C2,29,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,121.44,2026,01,J7,137,21
2,36,Folha de Pagto. Mensal de Salários,92187.94,2026,01,D7,80,11
1,36,Folha de Pagto. Mensal de Salários,90904.8,2026,01,K5,151,4
2,36,Folha de Pagto. Mensal de Salários,83553.12,2026,01,F0,91,14
1,36,Folha de Pagto. Mensal de Salários,75328.8,2026,01,K1,145,5
1,36,Folha de Pagto. Mensal de Salários,73423.42,2026,01,C4,32,5
1,36,Folha de Pagto. Mensal de Salários,73325.51,2026,01,A9,10,1
1,36,Folha de Pagto. Mensal de Salários,72247.92,2026,01,B5,20,4
1,36,Folha de Pagto. Mensal de Salários,67873.62,2026,01,I7,43,1
1,36,Folha de Pagto. Mensal de Salários,64372.9,2026,01,E3,67,12
2,36,Folha de Pagto. Mensal de Salários,63507.19,2026,01,J0,116,21
1,36,Folha de Pagto. Mensal de Salários,61326.59,2026,01,L4,158,13
1,36,Folha de Pagto. Mensal de Salários,55982.17,2026,01,G3,107,17
1,36,Folha de Pagto. Mensal de Salários,54215.07,2026,01,E4,70,12
1,36,Folha de Pagto. Mensal de Salários,52243.65,2026,01,L0,155,5
1,36,Folha de Pagto. Mensal de Salários,51807.19,2026,01,A8,11,17
1,36,Folha de Pagto. Mensal de Salários,51729.01,2026,01,G8,110,19
20,36,Folha de Pagto. Mensal de Salários,51289.22,2026,01,K3,149,17
1,36,Folha de Pagto. Mensal de Salários,51252.27,2026,01,B6,22,4
1,36,Folha de Pagto. Mensal de Salários,47952,2026,01,H6,45,6
1,36,Folha de Pagto. Mensal de Salários,46517.34,2026,01,E9,89,14
1,36,Folha de Pagto. Mensal de Salários,45340.88,2026,01,H0,5,2
4,36,Folha de Pagto. Mensal de Salários,44814,2026,01,A0,1,1
2,36,Folha de Pagto. Mensal de Salários,42968.19,2026,01,J9,144,12
1,36,Folha de Pagto. Mensal de Salários,40141.68,2026,01,D6,79,11
1,36,Folha de Pagto. Mensal de Salários,38390.4,2026,01,K2,146,1
1,36,Folha de Pagto. Mensal de Salários,37379.88,2026,01,J1,148,22
2,36,Folha de Pagto. Mensal de Salários,36657.73,2026,01,H8,71,9
1,36,Folha de Pagto. Mensal de Salários,36493.5,2026,01,C5,34,5
2,36,Folha de Pagto. Mensal de Salários,36392,2026,01,A1,6,1
1,36,Folha de Pagto. Mensal de Salários,35271.28,2026,01,K7,153,19
1,36,Folha de Pagto. Mensal de Salários,34615.8,2026,01,L7,160,20
1,36,Folha de Pagto. Mensal de Salários,34396.03,2026,01,G2,106,17
2,36,Folha de Pagto. Mensal de Salários,34260.51,2026,01,B7,23,4
1,36,Folha de Pagto. Mensal de Salários,33974.52,2026,01,L1,156,12
1,36,Folha de Pagto. Mensal de Salários,33853.8,2026,01,A3,60,1
1,36,Folha de Pagto. Mensal de Salários,33808.97,2026,01,I5,132,18
1,36,Folha de Pagto. Mensal de Salários,33775.59,2026,01,E0,84,11
1,36,Folha de Pagto. Mensal de Salários,33094,2026,01,G7,78,19
1,36,Folha de Pagto. Mensal de Salários,32810.43,2026,01,F7,101,15
2,36,Folha de Pagto. Mensal de Salários,28443.77,2026,01,C8,48,7
2,36,Folha de Pagto. Mensal de Salários,26752.65,2026,01,A7,57,17
1,36,Folha de Pagto. Mensal de Salários,25523.04,2026,01,F1,92,14
1,36,Folha de Pagto. Mensal de Salários,24839.99,2026,01,D2,73,10
1,36,Folha de Pagto. Mensal de Salários,24245.14,2026,01,F8,102,15
1,36,Folha de Pagto. Mensal de Salários,22498.66,2026,01,I2,129,16
1,36,Folha de Pagto. Mensal de Salários,21852.21,2026,01,E5,68,12
1,36,Folha de Pagto. Mensal de Salários,21704.83,2026,01,H9,118,13
1,36,Folha de Pagto. Mensal de Salários,21127.61,2026,01,L9,189,9
1,36,Folha de Pagto. Mensal de Salários,20630.06,2026,01,C1,28,4
1,36,Folha de Pagto. Mensal de Salários,20394.98,2026,01,K4,150,4
2,36,Folha de Pagto. Mensal de Salários,20210.38,2026,01,G9,136,19
1,36,Folha de Pagto. Mensal de Salários,19805.13,2026,01,I3,130,16
1,36,Folha de Pagto. Mensal de Salários,19490,2026,01,A4,4,17
1,36,Folha de Pagto. Mensal de Salários,19416.32,2026,01,D9,82,11
1,36,Folha de Pagto. Mensal de Salários,18900.59,2026,01,H5,44,6
1,36,Folha de Pagto. Mensal de Salários,18365.51,2026,01,I8,59,1
1,36,Folha de Pagto. Mensal de Salários,17919.03,2026,01,B9,115,21
1,36,Folha de Pagto. Mensal de Salários,16503.42,2026,01,J2,138,23
1,36,Folha de Pagto. Mensal de Salários,16030.44,2026,01,H4,114,3
1,36,Folha de Pagto. Mensal de Salários,15540.57,2026,01,L6,159,23
1,36,Folha de Pagto. Mensal de Salários,15214.32,2026,01,M0,190,2
1,36,Folha de Pagto. Mensal de Salários,15191.96,2026,01,A5,135,1
1,36,Folha de Pagto. Mensal de Salários,14649.84,2026,01,F9,103,15
3,36,Folha de Pagto. Mensal de Salários,14067.37,2026,01,C6,37,5
1,36,Folha de Pagto. Mensal de Salários,13726.27,2026,01,K8,154,19
1,36,Folha de Pagto. Mensal de Salários,13434.12,2026,01,A6,33,1
1,36,Folha de Pagto. Mensal de Salários,12534.8,2026,01,H7,117,8
1,36,Folha de Pagto. Mensal de Salários,12504.16,2026,01,I9,112,3
1,36,Folha de Pagto. Mensal de Salários,12164.85,2026,01,L2,157,12
1,36,Folha de Pagto. Mensal de Salários,11381.05,2026,01,H3,126,22
1,36,Folha de Pagto. Mensal de Salários,11286.14,2026,01,D3,75,10
6,36,Folha de Pagto. Mensal de Salários,11029.93,2026,01,G1,105,17
6,36,Folha de Pagto. Mensal de Salários,10757.49,2026,01,I0,119,20
2,36,Folha de Pagto. Mensal de Salários,10602.79,2026,01,G4,108,17
1,36,Folha de Pagto. Mensal de Salários,9884.12,2026,01,C0,27,4
1,36,Folha de Pagto. Mensal de Salários,8719.31,2026,01,B8,24,4
1,36,Folha de Pagto. Mensal de Salários,7130.85,2026,01,D4,76,10
4,36,Folha de Pagto. Mensal de Salários,7098.08,2026,01,J5,127,22
5,36,Folha de Pagto. Mensal de Salários,6522.52,2026,01,D5,77,24
1,36,Folha de Pagto. Mensal de Salários,6261.81,2026,01,I1,120,20
4,36,Folha de Pagto. Mensal de Salários,6203.86,2026,01,E7,74,12
1,36,Folha de Pagto. Mensal de Salários,5534.31,2026,01,F2,94,14
4,36,Folha de Pagto. Mensal de Salários,5167.54,2026,01,D0,134,7
3,36,Folha de Pagto. Mensal de Salários,5090.56,2026,01,H1,3,18
1,36,Folha de Pagto. Mensal de Salários,4992.45,2026,01,G0,104,15
1,36,Folha de Pagto. Mensal de Salários,4634.63,2026,01,D1,69,6
1,36,Folha de Pagto. Mensal de Salários,4589.37,2026,01,L3,161,13
1,36,Folha de Pagto. Mensal de Salários,3870.64,2026,01,J6,83,11
1,36,Folha de Pagto. Mensal de Salários,3467.33,2026,01,J4,25,4
2,36,Folha de Pagto. Mensal de Salários,3283.04,2026,01,B1,62,1
2,36,Folha de Pagto. Mensal de Salários,3209.87,2026,01,J3,93,19
2,36,Folha de Pagto. Mensal de Salários,3133.94,2026,01,G5,109,17
2,36,Folha de Pagto. Mensal de Salários,3037.71,2026,01,F4,97,14
2,36,Folha de Pagto. Mensal de Salários,2966.64,2026,01,C7,41,5
2,36,Folha de Pagto. Mensal de Salários,2905.02,2026,01,K9,163,6
2,36,Folha de Pagto. Mensal de Salários,2106.23,2026,01,I6,125,18
1,36,Folha de Pagto. Mensal de Salários,2102.41,2026,01,B3,65,1
2,36,Folha de Pagto. Mensal de Salários,1915.13,2026,01,F5,99,14
1,36,Folha de Pagto. Mensal de Salários,1483.32,2026,01,L5,162,15
1,36,Folha de Pagto. Mensal de Salários,1478.77,2026,01,B4,64,1
1,36,Folha de Pagto. Mensal de Salários,1404.15,2026,01,C2,29,4
1,36,Folha de Pagto. Mensal de Salários,1404.15,2026,01,J7,137,21
1,36,Folha de Pagto. Mensal de Salários,1404.15,2026,01,L8,183,1
1,38,IRRF - Imposto de Renda Retido na Fonte,35180.42,2026,01,B5,20,4
1,38,IRRF - Imposto de Renda Retido na Fonte,29236.16,2026,01,K3,149,17
1,38,IRRF - Imposto de Renda Retido na Fonte,9201.9,2026,01,I7,43,1
1,38,IRRF - Imposto de Renda Retido na Fonte,5516.15,2026,01,E3,67,12
3,38,IRRF - Imposto de Renda Retido na Fonte,5038.59,2026,01,A3,60,1
1,38,IRRF - Imposto de Renda Retido na Fonte,4301.18,2026,01,C0,27,4
1,38,IRRF - Imposto de Renda Retido na Fonte,3630.24,2026,01,K7,153,19
1,38,IRRF - Imposto de Renda Retido na Fonte,2721.7,2026,01,H5,44,6
1,38,IRRF - Imposto de Renda Retido na Fonte,2496.56,2026,01,E4,70,12
1,38,IRRF - Imposto de Renda Retido na Fonte,1710.6,2026,01,L1,156,12
1,38,IRRF - Imposto de Renda Retido na Fonte,1044.86,2026,01,A0,1,1
1,38,IRRF - Imposto de Renda Retido na Fonte,910.72,2026,01,A7,57,17
1,38,IRRF - Imposto de Renda Retido na Fonte,719.57,2026,01,I5,132,18
1,38,IRRF - Imposto de Renda Retido na Fonte,310.49,2026,01,H6,45,6
1,38,IRRF - Imposto de Renda Retido na Fonte,215.07,2026,01,I8,59,1
1,38,IRRF - Imposto de Renda Retido na Fonte,150.77,2026,01,A6,33,1
1,38,IRRF - Imposto de Renda Retido na Fonte,50.42,2026,01,A5,135,1
1,38,IRRF - Imposto de Renda Retido na Fonte,20,2026,01,K0,140,17
3,39,Pagto. De Férias dos prepostos,22329.03,2026,01,E9,89,14
5,39,Pagto. De Férias dos prepostos,16639.82,2026,01,K1,145,5
3,39,Pagto. De Férias dos prepostos,14291.81,2026,01,C4,32,5
4,39,Pagto. De Férias dos prepostos,13518.54,2026,01,J9,144,12
2,39,Pagto. De Férias dos prepostos,12947.21,2026,01,D7,80,11
3,39,Pagto. De Férias dos prepostos,12211.2,2026,01,C5,34,5
3,39,Pagto. De Férias dos prepostos,11934.49,2026,01,K2,146,1
3,39,Pagto. De Férias dos prepostos,10609.16,2026,01,G2,106,17
3,39,Pagto. De Férias dos prepostos,9570.07,2026,01,G3,107,17
3,39,Pagto. De Férias dos prepostos,7118.81,2026,01,F8,102,15
2,39,Pagto. De Férias dos prepostos,6443.13,2026,01,H1,3,18
2,39,Pagto. De Férias dos prepostos,5854,2026,01,A1,6,1
1,39,Pagto. De Férias dos prepostos,4673.55,2026,01,E3,67,12
1,39,Pagto. De Férias dos prepostos,4559.4,2026,01,K3,149,17
2,39,Pagto. De Férias dos prepostos,4551.27,2026,01,L7,160,20
2,39,Pagto. De Férias dos prepostos,4388.41,2026,01,K6,152,19
1,39,Pagto. De Férias dos prepostos,4259.65,2026,01,H8,71,9
2,39,Pagto. De Férias dos prepostos,4197.3,2026,01,A9,10,1
1,39,Pagto. De Férias dos prepostos,4039.63,2026,01,C1,28,4
1,39,Pagto. De Férias dos prepostos,4034.1,2026,01,A3,60,1
2,39,Pagto. De Férias dos prepostos,3986.03,2026,01,D6,79,11
1,39,Pagto. De Férias dos prepostos,3603.71,2026,01,H6,45,6
2,39,Pagto. De Férias dos prepostos,3552.24,2026,01,B7,23,4
1,39,Pagto. De Férias dos prepostos,3481.75,2026,01,K5,151,4
1,39,Pagto. De Férias dos prepostos,3345.18,2026,01,A4,4,17
1,39,Pagto. De Férias dos prepostos,3297.34,2026,01,H5,44,6
1,39,Pagto. De Férias dos prepostos,3275.17,2026,01,F0,91,14
1,39,Pagto. De Férias dos prepostos,3241.86,2026,01,C9,49,7
2,39,Pagto. De Férias dos prepostos,3199.93,2026,01,E4,70,12
1,39,Pagto. De Férias dos prepostos,3129.05,2026,01,K4,150,4
1,39,Pagto. De Férias dos prepostos,3039.93,2026,01,F9,103,15
1,39,Pagto. De Férias dos prepostos,2906.2,2026,01,I8,59,1
1,39,Pagto. De Férias dos prepostos,2902.06,2026,01,L0,155,5
3,39,Pagto. De Férias dos prepostos,2849.62,2026,01,G8,110,19
1,39,Pagto. De Férias dos prepostos,2717.27,2026,01,B9,115,21
1,39,Pagto. De Férias dos prepostos,2663.32,2026,01,J2,138,23
1,39,Pagto. De Férias dos prepostos,2581.18,2026,01,L6,159,23
1,39,Pagto. De Férias dos prepostos,2529.45,2026,01,J1,148,22
1,39,Pagto. De Férias dos prepostos,2437.45,2026,01,C6,37,5
1,39,Pagto. De Férias dos prepostos,2405.43,2026,01,I5,132,18
1,39,Pagto. De Férias dos prepostos,2297,2026,01,A0,1,1
1,39,Pagto. De Férias dos prepostos,2252.88,2026,01,F5,99,14
1,39,Pagto. De Férias dos prepostos,2206.77,2026,01,D4,76,10
1,39,Pagto. De Férias dos prepostos,2140.04,2026,01,J3,93,19
1,39,Pagto. De Férias dos prepostos,2067.81,2026,01,G7,78,19
1,39,Pagto. De Férias dos prepostos,2053.27,2026,01,D9,82,11
2,39,Pagto. De Férias dos prepostos,2029.8,2026,01,L9,189,9
1,39,Pagto. De Férias dos prepostos,1996.08,2026,01,K8,154,19
1,39,Pagto. De Férias dos prepostos,1989.54,2026,01,I0,119,20
1,39,Pagto. De Férias dos prepostos,1826.39,2026,01,I2,129,16
1,39,Pagto. De Férias dos prepostos,1237.69,2026,01,F1,92,14
1,39,Pagto. De Férias dos prepostos,1104.67,2026,01,C0,27,4
1,39,Pagto. De Férias dos prepostos,1073.19,2026,01,B6,22,4
1,39,Pagto. De Férias dos prepostos,788.65,2026,01,J0,116,21
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,1700,2026,01,G7,78,19
5,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,1487.36,2026,01,A9,10,1
3,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,1040,2026,01,K6,152,19
2,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,830,2026,01,J2,138,23
2,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,634,2026,01,D3,75,10
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,605,2026,01,J0,116,21
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,500,2026,01,E3,67,12
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,400,2026,01,A0,1,1
3,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,385,2026,01,J1,148,22
2,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,360,2026,01,D2,73,10
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,333.33,2026,01,F0,91,14
4,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,300,2026,01,E4,70,12
2,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,260,2026,01,K1,145,5
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,250,2026,01,A1,6,1
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,250,2026,01,G8,110,19
2,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,232,2026,01,G3,107,17
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,188,2026,01,H9,118,13
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,180,2026,01,L1,156,12
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,150,2026,01,C4,32,5
2,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,150,2026,01,C5,34,5
2,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,120,2026,01,D6,79,11
2,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,120,2026,01,E5,68,12
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,120,2026,01,H3,126,22
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,110,2026,01,G5,109,17
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,110,2026,01,K5,151,4
3,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,105,2026,01,A7,57,17
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,100,2026,01,B6,22,4
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,100,2026,01,F9,103,15
2,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,80,2026,01,A5,135,1
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,80,2026,01,J4,25,4
2,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,70,2026,01,A6,33,1
2,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,70,2026,01,B7,23,4
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,70,2026,01,I6,125,18
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,60,2026,01,C9,49,7
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,50,2026,01,C6,37,5
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,40,2026,01,I4,128,16
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,35,2026,01,A8,11,17
1,40,PCMSO - Programa de Controle Médico e Saúde Ocupacional,35,2026,01,I8,59,1
1,41,PPRA - Programa de Prevenção de Riscos Ambientais,386.02,2026,01,I5,132,18
1,42,Uniformes,12400,2026,01,G2,106,17
1,42,Uniformes,3060,2026,01,F0,91,14
1,42,Uniformes,720,2026,01,K4,150,4
1,42,Uniformes,290,2026,01,I5,132,18
1,42,Uniformes,210,2026,01,E1,86,11
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),18500.01,2026,01,G8,110,19
4,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),14795.13,2026,01,A8,11,17
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),14400,2026,01,J9,144,12
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),13000,2026,01,B6,22,4
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),12500,2026,01,F7,101,15
5,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),12201.4,2026,01,A0,1,1
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),11500,2026,01,K2,146,1
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),11000,2026,01,G7,78,19
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),9983.5,2026,01,A1,6,1
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),9600,2026,01,L7,160,20
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),9465.3,2026,01,H8,71,9
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),9250,2026,01,K7,153,19
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),8300,2026,01,L9,189,9
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),7682.3,2026,01,D7,80,11
2,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),7366.68,2026,01,L1,156,12
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),7200,2026,01,C5,34,5
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),7031.34,2026,01,K3,149,17
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),6260,2026,01,E4,70,12
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),6004.13,2026,01,L4,158,13
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),5636.4,2026,01,A4,4,17
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),5600,2026,01,C4,32,5
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),5400,2026,01,D6,79,11
2,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),5200.03,2026,01,K6,152,19
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),5200,2026,01,F8,102,15
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),4900,2026,01,I0,119,20
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),4360.87,2026,01,I8,59,1
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),4200,2026,01,E5,68,12
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),4026.94,2026,01,A7,57,17
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),3811.4,2026,01,G4,108,17
3,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),3720.79,2026,01,A5,135,1
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),3500,2026,01,K8,154,19
3,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),3420.79,2026,01,A6,33,1
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),3171.78,2026,01,B7,23,4
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),3024,2026,01,I7,43,1
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),2575,2026,01,C6,37,5
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),2000,2026,01,K4,150,4
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),1800,2026,01,L6,159,23
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),1380,2026,01,L2,157,12
2,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),800,2026,01,J5,127,22
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),600,2026,01,C7,41,5
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),400,2026,01,J7,137,21
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),300,2026,01,L5,162,15
