QTD;ID_PLANO_CONTA;PLANO_CONTA;TOTAL_MES;ANO;MES;CODIGOSELO;IDCARTORIO;COMARCA
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;09;C2;29;4
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;02;C2;29;4
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;05;C2;29;4
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;03;C2;29;4
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;10;C2;29;4
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;07;C2;29;4
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;07;F4;97;14
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;05;F4;97;14
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;08;F4;97;14
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;03;F4;97;14
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;04;F4;97;14
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;02;F4;97;14
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;03;I6;125;18
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;04;I6;125;18
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;05;I6;125;18
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;08;I6;125;18
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;09;I6;125;18
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;06;I6;125;18
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;07;I6;125;18
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;10;I6;125;18
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;11;I6;125;18
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;10;L5;162;15
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;08;L5;162;15
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;06;L5;162;15
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;11;L5;162;15
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2024;07;L5;162;15
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.96;2025;01;C2;29;4
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;112.93;2024;06;F4;97;14
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;109.18;2024;04;C2;29;4
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;80.96;2025;08;C2;29;4
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;80;2024;06;D0;134;7
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;75.47;2024;03;B3;65;1
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;72.86;2025;02;L8;183;1
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;65.73;2025;09;G2;106;17
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;65.12;2024;01;F4;97;14
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;60.72;2025;03;L5;162;15
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;56.48;2025;01;I6;125;18
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;17.12;2024;09;C7;41;5
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;16.19;2025;02;I6;125;18
1;35;FGTS - Fundo de Garantia por Tempo de Serviço;9.28;2024;03;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;140818.7;2024;07;G8;110;19
2;36;Folha de Pagto. Mensal de Salários;124178.27;2025;02;G3;107;17
2;36;Folha de Pagto. Mensal de Salários;123701.95;2024;06;A0;1;1
42;36;Folha de Pagto. Mensal de Salários;115352.74;2025;12;K3;149;1
48;36;Folha de Pagto. Mensal de Salários;114657.54;2024;12;K3;149;1
2;36;Folha de Pagto. Mensal de Salários;106844.18;2024;10;A0;1;1
43;36;Folha de Pagto. Mensal de Salários;100375.05;2024;04;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;96263.27;2024;08;G8;110;19
2;36;Folha de Pagto. Mensal de Salários;93936.94;2024;03;A3;60;1
1;36;Folha de Pagto. Mensal de Salários;88634.68;2025;08;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;87753.2;2025;01;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;87697.37;2025;02;K5;151;4
6;36;Folha de Pagto. Mensal de Salários;87101.75;2025;07;B7;23;4
4;36;Folha de Pagto. Mensal de Salários;86291.43;2024;10;F8;102;15
1;36;Folha de Pagto. Mensal de Salários;86105.17;2025;12;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;85895.71;2025;10;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;84261.45;2025;09;K5;151;4
2;36;Folha de Pagto. Mensal de Salários;82952;2025;10;H6;45;6
1;36;Folha de Pagto. Mensal de Salários;82234.58;2025;05;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;81933.82;2024;12;K5;151;4
4;36;Folha de Pagto. Mensal de Salários;81850.89;2025;06;A8;11;1
1;36;Folha de Pagto. Mensal de Salários;81828.95;2025;10;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;81752.04;2024;11;K5;151;4
2;36;Folha de Pagto. Mensal de Salários;81573.8;2025;08;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;81369.4;2025;06;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;81111.1;2025;05;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;81059.31;2025;03;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;80964.9;2024;10;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;80356.04;2025;08;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;80000;2025;11;K5;151;4
2;36;Folha de Pagto. Mensal de Salários;79437.31;2025;02;L0;155;5
1;36;Folha de Pagto. Mensal de Salários;78615.57;2025;04;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;77645.46;2025;06;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;76404.72;2025;07;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;76295.88;2025;03;K1;145;5
5;36;Folha de Pagto. Mensal de Salários;75988.28;2024;06;A8;11;1
1;36;Folha de Pagto. Mensal de Salários;75800.89;2025;04;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;75800.45;2025;07;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;75493.48;2025;11;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;75308.63;2024;11;C4;32;5
3;36;Folha de Pagto. Mensal de Salários;74846.13;2024;11;F8;102;15
1;36;Folha de Pagto. Mensal de Salários;74796.04;2025;09;K1;145;5
3;36;Folha de Pagto. Mensal de Salários;74577.91;2024;10;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;74331.45;2025;12;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;74165.61;2025;10;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;74126.07;2025;11;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;73983.27;2025;09;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;73831.07;2025;06;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;73638.36;2025;06;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;73258.16;2025;02;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;72653.66;2025;10;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;72606.54;2025;05;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;72565.55;2025;02;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;72561.31;2025;01;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;72489.25;2025;12;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;72224.04;2025;12;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;72104.08;2025;04;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;71902.31;2025;04;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;71790.81;2024;09;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;71570.55;2025;08;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;71233.65;2025;10;C4;32;5
4;36;Folha de Pagto. Mensal de Salários;71195.6;2025;11;L4;158;13
1;36;Folha de Pagto. Mensal de Salários;71039.08;2025;07;K1;145;5
4;36;Folha de Pagto. Mensal de Salários;70895.23;2024;12;H8;71;9
1;36;Folha de Pagto. Mensal de Salários;70841.35;2025;07;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;70318.99;2024;05;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;70192.87;2025;11;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;70143.78;2024;11;K1;145;5
2;36;Folha de Pagto. Mensal de Salários;70029.31;2024;07;A3;60;1
1;36;Folha de Pagto. Mensal de Salários;69823.79;2025;03;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;69634.42;2024;07;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;69439.49;2024;12;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;69287.74;2025;11;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;69275.19;2025;01;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;69147.85;2024;01;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;69020.18;2024;09;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;68654.83;2025;11;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;68604.91;2024;01;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;68441.27;2025;12;C4;32;5
2;36;Folha de Pagto. Mensal de Salários;68321.34;2024;10;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;68210.86;2025;07;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;68012.84;2024;08;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;67956.78;2024;03;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;67881.21;2025;04;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;67854;2024;12;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;67824.98;2024;02;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;67124.75;2025;02;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;66966.27;2024;04;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;66828.88;2024;02;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;66649;2025;03;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;66233.28;2024;12;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;66214.2;2025;08;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;66116.04;2024;03;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;65910.3;2025;02;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;65797.91;2025;05;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;65716.55;2024;06;K1;145;5
2;36;Folha de Pagto. Mensal de Salários;65420.49;2024;12;A3;60;1
1;36;Folha de Pagto. Mensal de Salários;65107.53;2025;03;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;65051.16;2025;03;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;64877.96;2025;01;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;64854.43;2024;04;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;64742.58;2025;02;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;64715.62;2025;10;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;64659.1;2024;06;A9;10;1
3;36;Folha de Pagto. Mensal de Salários;64444.56;2025;11;A8;11;1
1;36;Folha de Pagto. Mensal de Salários;64402.48;2025;01;G3;107;17
3;36;Folha de Pagto. Mensal de Salários;64335.09;2024;12;J9;144;12
1;36;Folha de Pagto. Mensal de Salários;64080.79;2025;06;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;64036.35;2025;10;B5;20;4
2;36;Folha de Pagto. Mensal de Salários;63857.85;2024;05;I5;132;18
1;36;Folha de Pagto. Mensal de Salários;63805;2024;01;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;63786.82;2024;04;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;63736.75;2024;10;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;63656.02;2024;11;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;63477.16;2024;06;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;63261.25;2024;12;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;63241.44;2025;05;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;62848.12;2025;02;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;62727.2;2025;09;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;62587.9;2024;02;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;62496.54;2025;08;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;62470.95;2025;02;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;62411.38;2025;01;K1;145;5
6;36;Folha de Pagto. Mensal de Salários;62380.81;2025;08;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;62289.63;2024;04;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;62268.42;2024;07;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;62180.33;2024;11;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;62130.48;2025;03;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;62035.15;2025;06;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;61889.21;2024;08;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;61317.22;2024;12;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;61142.42;2025;12;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;61061.4;2024;06;F0;91;14
3;36;Folha de Pagto. Mensal de Salários;61061;2024;03;A1;6;1
1;36;Folha de Pagto. Mensal de Salários;60902.82;2024;04;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;60729.76;2024;05;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;60609.87;2025;01;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;60606.85;2024;05;F0;91;14
26;36;Folha de Pagto. Mensal de Salários;60566.29;2024;10;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;60526.42;2024;09;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;60509.01;2024;06;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;60419.48;2025;05;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;60240.83;2025;12;L4;158;13
1;36;Folha de Pagto. Mensal de Salários;60178.53;2024;03;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;60042.86;2025;12;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;59951.58;2025;05;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;59853.66;2025;09;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;59782.35;2024;08;I7;43;1
3;36;Folha de Pagto. Mensal de Salários;59727;2025;01;A1;6;1
1;36;Folha de Pagto. Mensal de Salários;59416.88;2024;02;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;59273.53;2024;01;K1;145;5
2;36;Folha de Pagto. Mensal de Salários;59246.04;2024;08;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;59217.9;2024;11;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;59193.42;2025;03;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;59101.53;2025;08;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;58873.52;2024;10;B5;20;4
6;36;Folha de Pagto. Mensal de Salários;58869.97;2025;06;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;58833.11;2024;05;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;58658.97;2025;07;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;58548.46;2024;07;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;58518.09;2025;12;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;58423.11;2025;10;G8;110;19
1;36;Folha de Pagto. Mensal de Salários;58297.98;2024;09;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;58292.8;2025;01;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;58243.55;2025;08;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;58233.78;2025;09;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;58127.16;2025;09;E3;67;12
24;36;Folha de Pagto. Mensal de Salários;58068.18;2025;02;K3;149;1
24;36;Folha de Pagto. Mensal de Salários;57801.97;2025;01;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;57746.98;2024;03;K5;151;4
1;36;Folha de Pagto. Mensal de Salários;57722.07;2025;10;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;57697.23;2024;04;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;57544.03;2024;05;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;57422.44;2024;10;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;57295.05;2024;01;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;57283.29;2025;11;E3;67;12
22;36;Folha de Pagto. Mensal de Salários;57247.46;2025;04;K3;149;1
6;36;Folha de Pagto. Mensal de Salários;57122.7;2025;07;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;56952.93;2024;09;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;56930.35;2024;10;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;56908.86;2024;12;A8;11;1
23;36;Folha de Pagto. Mensal de Salários;56878.02;2025;03;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;56781.01;2025;12;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;56745.91;2025;11;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;56729.85;2024;01;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;56690.6;2024;08;K1;145;5
2;36;Folha de Pagto. Mensal de Salários;56612.61;2025;05;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;56431.44;2025;01;B5;20;4
23;36;Folha de Pagto. Mensal de Salários;56387.62;2024;06;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;56261.92;2024;03;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;56181.86;2024;08;F0;91;14
24;36;Folha de Pagto. Mensal de Salários;56153.72;2024;08;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;56080.74;2025;06;G3;107;17
5;36;Folha de Pagto. Mensal de Salários;56002;2025;11;A0;1;1
2;36;Folha de Pagto. Mensal de Salários;55976.09;2025;11;J1;148;22
1;36;Folha de Pagto. Mensal de Salários;55823.55;2024;02;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;55797.68;2025;10;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;55546.36;2025;07;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;55364.12;2024;03;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;55300.56;2024;05;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;55291.25;2024;05;G3;107;17
2;36;Folha de Pagto. Mensal de Salários;55280.43;2025;12;C9;49;7
1;36;Folha de Pagto. Mensal de Salários;55254.64;2024;07;F0;91;14
1;36;Folha de Pagto. Mensal de Salários;55001;2025;05;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;54986.19;2025;11;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;54959.67;2025;09;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;54744.69;2024;03;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;54572.66;2025;11;G8;110;19
1;36;Folha de Pagto. Mensal de Salários;54490.73;2024;07;K1;145;5
1;36;Folha de Pagto. Mensal de Salários;54474.1;2024;12;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;54456.46;2024;09;F0;91;14
21;36;Folha de Pagto. Mensal de Salários;54333.77;2025;10;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;54331.37;2025;03;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;54219.82;2025;04;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;54183.63;2025;06;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;54144.01;2024;02;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;54028.1;2024;11;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;53965.63;2024;05;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;53845.28;2025;04;G3;107;17
2;36;Folha de Pagto. Mensal de Salários;53773.85;2025;04;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;53761;2024;09;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;53664.54;2025;08;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;53527.9;2024;02;A9;10;1
1;36;Folha de Pagto. Mensal de Salários;53395.16;2024;10;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;53385.57;2025;04;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;53315.49;2024;07;B5;20;4
2;36;Folha de Pagto. Mensal de Salários;53068.3;2025;11;A3;60;1
24;36;Folha de Pagto. Mensal de Salários;53011.26;2024;09;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;52935.58;2025;07;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;52766.84;2025;09;D7;80;11
22;36;Folha de Pagto. Mensal de Salários;52727.44;2025;05;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;52622.9;2025;07;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;52406.03;2024;02;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;52275.94;2024;09;I7;43;1
20;36;Folha de Pagto. Mensal de Salários;52274.4;2025;09;K3;149;1
21;36;Folha de Pagto. Mensal de Salários;52231.34;2024;05;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;52141.23;2025;01;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;52138.68;2025;11;B6;22;4
2;36;Folha de Pagto. Mensal de Salários;52100.58;2024;11;A3;60;1
1;36;Folha de Pagto. Mensal de Salários;52084.21;2025;10;B6;22;4
20;36;Folha de Pagto. Mensal de Salários;52033.59;2025;07;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;52017.72;2025;02;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;51755.87;2024;06;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;51751.4;2024;10;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;51744.67;2025;12;G8;110;19
2;36;Folha de Pagto. Mensal de Salários;51736.24;2025;01;J0;116;21
1;36;Folha de Pagto. Mensal de Salários;51665.77;2025;09;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;51659;2024;06;B5;20;4
1;36;Folha de Pagto. Mensal de Salários;51575.06;2025;07;B6;22;4
1;36;Folha de Pagto. Mensal de Salários;51339.66;2024;12;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;51297.28;2024;09;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;51136.45;2024;05;B6;22;4
1;36;Folha de Pagto. Mensal de Salários;51118.34;2024;05;E3;67;12
21;36;Folha de Pagto. Mensal de Salários;51071.69;2025;08;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;51055.08;2025;06;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;51053.52;2025;07;A8;11;1
1;36;Folha de Pagto. Mensal de Salários;50998.51;2024;07;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;50784.84;2024;04;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;50550.5;2024;06;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;50517.72;2025;12;L0;155;5
1;36;Folha de Pagto. Mensal de Salários;50491.59;2025;04;A8;11;1
1;36;Folha de Pagto. Mensal de Salários;50413.69;2025;11;D7;80;11
1;36;Folha de Pagto. Mensal de Salários;50399.3;2025;05;B6;22;4
1;36;Folha de Pagto. Mensal de Salários;50349.62;2025;12;B6;22;4
1;36;Folha de Pagto. Mensal de Salários;50289.46;2024;12;I7;43;1
1;36;Folha de Pagto. Mensal de Salários;50267.27;2025;02;A8;11;1
2;36;Folha de Pagto. Mensal de Salários;50129.69;2025;12;A8;11;1
1;36;Folha de Pagto. Mensal de Salários;50106.13;2025;09;A8;11;1
1;36;Folha de Pagto. Mensal de Salários;49963.53;2024;10;B6;22;4
1;36;Folha de Pagto. Mensal de Salários;49943.84;2025;06;G8;110;19
1;36;Folha de Pagto. Mensal de Salários;49775.2;2025;10;D7;80;11
1;36;Folha de Pagto. Mensal de Salários;49758.78;2025;09;B6;22;4
1;36;Folha de Pagto. Mensal de Salários;49723.05;2024;11;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;49716.94;2024;09;B6;22;4
1;36;Folha de Pagto. Mensal de Salários;49685.06;2025;01;G8;110;19
1;36;Folha de Pagto. Mensal de Salários;49679.62;2025;03;A8;11;1
1;36;Folha de Pagto. Mensal de Salários;49656.32;2025;08;A8;11;1
1;36;Folha de Pagto. Mensal de Salários;49593.5;2024;12;L1;156;12
1;36;Folha de Pagto. Mensal de Salários;49574.11;2025;09;G8;110;19
1;36;Folha de Pagto. Mensal de Salários;49554.14;2025;08;L0;155;5
1;36;Folha de Pagto. Mensal de Salários;49549;2025;05;E4;70;12
22;36;Folha de Pagto. Mensal de Salários;49516;2024;07;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;49497.42;2025;12;D7;80;11
1;36;Folha de Pagto. Mensal de Salários;49441.04;2025;03;G8;110;19
1;36;Folha de Pagto. Mensal de Salários;49390.29;2025;02;L1;156;12
21;36;Folha de Pagto. Mensal de Salários;49389.72;2024;01;K3;149;1
1;36;Folha de Pagto. Mensal de Salários;49178.1;2024;08;G3;107;17
2;36;Folha de Pagto. Mensal de Salários;49168.7;2024;10;H0;5;2
1;36;Folha de Pagto. Mensal de Salários;49092.15;2025;02;B6;22;4
1;36;Folha de Pagto. Mensal de Salários;49018.83;2025;03;L1;156;12
1;36;Folha de Pagto. Mensal de Salários;48936.44;2024;04;E3;67;12
1;36;Folha de Pagto. Mensal de Salários;48880.18;2025;07;E4;70;12
1;36;Folha de Pagto. Mensal de Salários;48870.15;2024;09;G8;110;19
1;36;Folha de Pagto. Mensal de Salários;48867.21;2025;02;G8;110;19
1;36;Folha de Pagto. Mensal de Salários;48729.17;2025;04;B6;22;4
1;36;Folha de Pagto. Mensal de Salários;48725.21;2024;04;G8;110;19
1;36;Folha de Pagto. Mensal de Salários;48656.8;2025;04;E4;70;12
1;36;Folha de Pagto. Mensal de Salários;48583;2024;06;C4;32;5
1;36;Folha de Pagto. Mensal de Salários;48553.02;2024;10;G8;110;19
2;36;Folha de Pagto. Mensal de Salários;48492.63;2024;10;A8;11;1
1;36;Folha de Pagto. Mensal de Salários;48484.07;2025;11;L0;155;5
1;36;Folha de Pagto. Mensal de Salários;48393.59;2025;04;H0;5;2
1;36;Folha de Pagto. Mensal de Salários;48379.2;2025;10;A8;11;1
1;36;Folha de Pagto. Mensal de Salários;48375.44;2024;03;G3;107;17
1;36;Folha de Pagto. Mensal de Salários;48350.41;2025;09;L0;155;5
1;36;Folha de Pagto. Mensal de Salários;48348.89;2025;04;G8;110;19
1;36;Folha de Pagto. Mensal de Salários;48348.2;2024;03;I7;43;1
4;36;Folha de Pagto. Mensal de Salários;48342;2025;12;A0;1;1
1;36;Folha de Pagto. Mensal de Salários;48248.09;2025;06;H0;5;2
1;36;Folha de Pagto. Mensal de Salários;48132.4;2024;10;E4;70;12
1;36;Folha de Pagto. Mensal de Salários;48064.95;2025;09;L4;158;13
